iteration,rastrigin_seed0.csv,rastrigin_seed1.csv,rastrigin_seed10.csv,rastrigin_seed2.csv,rastrigin_seed3.csv,rastrigin_seed4.csv,rastrigin_seed5.csv,rastrigin_seed6.csv,rastrigin_seed7.csv,rastrigin_seed8.csv,rastrigin_seed9.csv,中央値,平均値,標準偏差
18,25.100834579858,24.8646242247071,24.291112039963323,22.74202710737582,42.53540863649484,12.089909482708094,26.654864932884408,44.05246953846054,16.46072315474929,35.54800272453788,19.25496522301026,24.8646242247071,26.69044924043178,10.155180228516885
19,24.618471005545672,24.73105594108705,23.62550316685376,22.54260029248248,42.32540424345101,11.975729312929772,25.976116658855545,43.25670826409488,16.27381013610284,34.473162566160184,18.28190879893097,24.618471005545672,26.189133671499473,10.03829133769404
20,24.54389445378692,24.61243565352737,23.365704473757063,21.913452806523296,42.29395849187507,11.666936303276714,25.72929311994058,42.97706780802186,16.100106082376925,33.67964688657332,15.5629136757034,24.54389445378692,25.676855432305683,10.255134670979702
21,24.442107722786588,24.54982289115786,23.247433130506398,21.787265787575024,42.254874209770136,11.509998633421816,25.367152919145795,42.73421718783973,15.9256494469478,32.89347254575722,13.775990383021096,24.442107722786588,25.317089532539043,10.381610046399567
22,24.305734325035985,24.490849963490163,23.11270878122832,21.601607858141733,42.20607101799749,11.418870423683783,25.243505442485457,42.61497054393922,15.64421674965567,32.49379981708641,13.017334722544604,24.305734325035985,25.104515422298984,10.458711408963726
23,24.13204938940592,24.413578100876634,22.928143454274903,21.44041509570019,42.06235447625927,11.314321381732327,25.225858802147076,42.526568727273485,15.483674810425612,31.38418360611675,12.780060072113372,24.13204938940592,24.88101890148414,10.412508256713261
24,24.093775998887224,24.348843337200663,22.84048051522616,21.43436935899672,42.01693522868206,11.242392052739303,25.202078213170125,42.43768171894706,15.357486087920307,31.325709032975283,12.500097104127777,24.093775998887224,24.799986240806607,10.442145922818387
25,24.06943709394605,24.22485923430611,22.763819291450886,21.42938207027626,41.99676534755317,11.169964840258343,25.16804277373569,42.3503842259921,15.202760488493396,31.265251213904065,12.393141957820616,24.06943709394605,24.730346230703333,10.458550964925838
26,24.03402312707607,24.13157862591977,22.63135797153957,21.38038842980465,41.98505404727999,11.115063929577005,25.10298912132322,42.26422409499428,15.105244861388542,30.998368899551764,12.19660830855628,24.03402312707607,24.631354674273737,10.469314329911258
27,24.00880340856904,24.119173572694223,22.55353227571794,21.33108878763392,41.97832758607477,11.068032297678188,25.0642698669933,42.17819200334095,15.092529553191923,30.9695630769788,11.92484590287546,24.00880340856904,24.571668939249864,10.494747965818236
28,23.962055608067416,24.07637528890004,22.52975937035656,21.28459826742348,41.94752599646558,11.026061925100253,25.04626429710187,42.06348977688986,15.078396165337097,30.968914112288104,11.736573673072598,23.962055608067416,24.520001316454806,10.502101535441072
29,23.960412790153768,24.04783992957944,22.51356879331844,21.248809706845577,41.92217375404893,10.977510449870335,25.0310980019227,42.01673088908316,15.051264802494387,30.96408599008319,11.427695178516586,23.960412790153768,24.469199116901503,10.537823592433542
30,23.942667346728086,24.028122509623444,22.51157210980047,21.204599309965914,41.90434224206591,10.91378644165694,25.02013089241686,41.95800682569705,15.030992131183382,30.929635699298583,11.159869047186774,23.942667346728086,24.41852041414758,10.567800416214896
